@RELATION seacomp

@ATTRIBUTE player1 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player2 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player3 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player4 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player5 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE class {"win","lose"}

@DATA
"Nature'sProphet","Sniper","Anti-Mage","Visage","Enchantress","lose"
"PhantomAssassin","Axe","Pudge","Zeus","Leshrac","win"
"Lich","EmberSpirit","Zeus","Huskar","Lion","lose"
"NightStalker","Pudge","Clinkz","Dazzle","Abaddon","win"
"KeeperoftheLight","Mirana","PhantomAssassin","SpiritBreaker","FacelessVoid","win"
"Juggernaut","StormSpirit","Lifestealer","Timbersaw","Viper","lose"
"FacelessVoid","Silencer","Huskar","PhantomAssassin","Pudge","win"
"Disruptor","BountyHunter","Alchemist","Morphling","TrollWarlord","lose"
"BountyHunter","ShadowFiend","Pudge","Phoenix","Techies","lose"
"Ursa","Windranger","Slardar","Lifestealer","Juggernaut","win"
"NyxAssassin","Slardar","Sven","Oracle","Slark","win"
"Necrophos","Doom","Axe","Invoker","DrowRanger","lose"
"OgreMagi","Warlock","Tiny","LegionCommander","DrowRanger","win"
"Pudge","Mirana","Axe","ShadowFiend","Earthshaker","lose"
"Earthshaker","NagaSiren","Pugna","Anti-Mage","Undying","win"
"Tinker","StormSpirit","Gyrocopter","SandKing","Tidehunter","lose"
"Enchantress","LegionCommander","Pudge","Nature'sProphet","Riki","lose"
"Invoker","Axe","DrowRanger","OutworldDevourer","Sniper","win"
"Morphling","BountyHunter","TemplarAssassin","Rubick","DrowRanger","win"
"Anti-Mage","Tusk","Pudge","Mirana","Tinker","lose"
"Invoker","Anti-Mage","Juggernaut","VengefulSpirit","Tidehunter","lose"
"Alchemist","CrystalMaiden","Slark","PhantomAssassin","Mirana","win"
"PhantomAssassin","Ursa","Necrophos","AncientApparition","Pudge","lose"
"Morphling","Lich","SkywrathMage","Bloodseeker","Mirana","win"
"Timbersaw","Mirana","undefined","Enigma","ShadowFiend","win"
"AncientApparition","LegionCommander","Juggernaut","OgreMagi","PhantomAssassin","lose"
"PhantomAssassin","Alchemist","LegionCommander","Jakiro","CrystalMaiden","lose"
"Meepo","OgreMagi","Juggernaut","SkywrathMage","DragonKnight","win"
"Oracle","Necrophos","PhantomAssassin","Lifestealer","Clinkz","win"
"CrystalMaiden","Medusa","Earthshaker","ChaosKnight","OgreMagi","lose"
"Mirana","Lina","FacelessVoid","Timbersaw","Zeus","lose"
"Magnus","Sven","Bloodseeker","Sniper","VengefulSpirit","win"
"Tinker","BountyHunter","Slark","Windranger","DrowRanger","lose"
"Axe","Earthshaker","Riki","Bloodseeker","EmberSpirit","win"
"Terrorblade","Viper","Axe","Bloodseeker","VengefulSpirit","win"
"Bristleback","Juggernaut","Omniknight","LegionCommander","Puck","lose"
"Terrorblade","Huskar","OgreMagi","Alchemist","Earthshaker","lose"
"Slark","PhantomAssassin","Omniknight","Invoker","Lion","win"
"Slark","Pudge","Sven","Mirana","ShadowShaman","win"
"SkywrathMage","LegionCommander","EmberSpirit","PhantomAssassin","ShadowFiend","lose"
"Axe","Bane","DrowRanger","Clinkz","ShadowFiend","win"
"PhantomAssassin","Weaver","VengefulSpirit","Timbersaw","Pudge","lose"
"Huskar","ShadowShaman","CrystalMaiden","Alchemist","ShadowFiend","win"
"Mirana","DrowRanger","Beastmaster","Sniper","LegionCommander","lose"
"Anti-Mage","ChaosKnight","Mirana","OgreMagi","CrystalMaiden","win"
"Bloodseeker","Invoker","PhantomAssassin","BountyHunter","NightStalker","lose"
"Anti-Mage","CentaurWarrunner","Axe","EmberSpirit","CrystalMaiden","win"
"FacelessVoid","DarkSeer","Morphling","Windranger","Mirana","lose"
"Enigma","Riki","Pudge","ShadowFiend","Huskar","win"
"Slardar","Sniper","CrystalMaiden","Bristleback","Silencer","lose"
"Pudge","Axe","PhantomLancer","LegionCommander","Mirana","lose"
"ShadowFiend","Riki","WinterWyvern","Spectre","OgreMagi","win"
"Morphling","Bane","ArcWarden","Axe","Undying","lose"
"Slark","VengefulSpirit","StormSpirit","Lion","Timbersaw","win"
"Sniper","PhantomAssassin","Ursa","Tiny","Sven","win"
"Spectre","Zeus","Anti-Mage","Viper","Axe","lose"
"Earthshaker","Medusa","Anti-Mage","LegionCommander","SpiritBreaker","lose"
"Sven","OgreMagi","OutworldDevourer","Lifestealer","Axe","win"
"Zeus","Jakiro","Gyrocopter","FacelessVoid","Lion","win"
"Slark","Razor","Viper","Warlock","ShadowFiend","lose"
"FacelessVoid","PhantomAssassin","Mirana","Medusa","Sven","win"
"Invoker","Alchemist","Dazzle","Riki","Weaver","lose"
"Rubick","Juggernaut","AncientApparition","Timbersaw","Pudge","win"
"Earthshaker","Mirana","Invoker","DrowRanger","Morphling","lose"
"Bloodseeker","Lifestealer","Sniper","Luna","Necrophos","win"
"FacelessVoid","Ursa","Riki","Slardar","PhantomAssassin","lose"
"Riki","Spectre","Mirana","Enigma","PhantomLancer","lose"
"WitchDoctor","Enchantress","Slardar","PhantomAssassin","Bristleback","win"
"Anti-Mage","Bristleback","Weaver","Sven","Mirana","win"
"NightStalker","WraithKing","Slardar","Invoker","SpiritBreaker","lose"
"DrowRanger","EmberSpirit","SpiritBreaker","Sniper","Nature'sProphet","lose"
"WraithKing","Abaddon","PhantomAssassin","Ursa","Io","win"
"Anti-Mage","Sniper","Pudge","Spectre","Juggernaut","win"
"Sven","Slark","LegionCommander","Ursa","VengefulSpirit","lose"
"Gyrocopter","Io","NyxAssassin","Riki","ShadowFiend","lose"
"Weaver","Tinker","Bristleback","PhantomAssassin","ChaosKnight","win"
"Tinker","WraithKing","Sven","ShadowShaman","Axe","win"
"Riki","PhantomAssassin","SandKing","PhantomLancer","Juggernaut","lose"
"Gyrocopter","Sniper","Pudge","Batrider","Alchemist","lose"
"PhantomAssassin","Anti-Mage","LegionCommander","Axe","Invoker","win"
"Pudge","LegionCommander","Sven","Visage","Riki","win"
"Alchemist","Terrorblade","Anti-Mage","PhantomAssassin","WraithKing","lose"
"OgreMagi","LegionCommander","Slardar","Timbersaw","EmberSpirit","win"
"Pudge","DrowRanger","NyxAssassin","ShadowFiend","Dazzle","lose"
"Puck","Alchemist","Riki","Lifestealer","Slark","lose"
"Tidehunter","DeathProphet","SpiritBreaker","StormSpirit","Anti-Mage","win"
"Mirana","Slark","Kunkka","Invoker","Omniknight","win"
"Alchemist","QueenofPain","Timbersaw","SkywrathMage","Sven","lose"
"DeathProphet","VengefulSpirit","Dazzle","Mirana","Sven","lose"
"Nature'sProphet","Lion","ChaosKnight","DrowRanger","Medusa","win"
"NightStalker","Pudge","Lion","Mirana","NyxAssassin","win"
"Sniper","Tiny","Juggernaut","Terrorblade","Invoker","lose"
"ShadowFiend","Riki","Lich","Juggernaut","Slardar","win"
"Anti-Mage","Rubick","Pudge","Invoker","Tusk","lose"
"CrystalMaiden","Slardar","Meepo","Lifestealer","Riki","lose"
"Medusa","WraithKing","OgreMagi","Pudge","Viper","win"
"Timbersaw","PhantomAssassin","Huskar","Pudge","Warlock","win"
"Morphling","Nature'sProphet","Kunkka","KeeperoftheLight","Silencer","lose"
"Lion","Spectre","Zeus","PhantomAssassin","ChaosKnight","win"
"SandKing","Alchemist","Slark","Luna","LegionCommander","lose"
"PhantomAssassin","Huskar","Tinker","DrowRanger","Razor","win"
"PhantomLancer","BountyHunter","Sniper","Juggernaut","Bristleback","lose"
"Sven","Axe","Mirana","ShadowShaman","Morphling","win"
"VengefulSpirit","Juggernaut","EmberSpirit","Luna","EarthSpirit","lose"
"Omniknight","Sniper","StormSpirit","LegionCommander","Juggernaut","win"
"FacelessVoid","Lion","Morphling","CentaurWarrunner","Invoker","lose"
"Sniper","Silencer","Invoker","Lion","FacelessVoid","win"
"Riki","Sven","SkywrathMage","SandKing","Pudge","lose"
"Magnus","Morphling","DrowRanger","Tinker","Lion","lose"
"Pudge","ShadowShaman","EmberSpirit","Medusa","SpiritBreaker","win"
"Zeus","Slark","Luna","Mirana","Bloodseeker","lose"
"TrollWarlord","LegionCommander","Huskar","PhantomAssassin","Axe","win"
"PhantomLancer","CrystalMaiden","Mirana","Pudge","LegionCommander","win"
"Juggernaut","DragonKnight","Alchemist","DrowRanger","ShadowFiend","lose"
"ShadowDemon","Weaver","Techies","Alchemist","PhantomAssassin","win"
"Nature'sProphet","ShadowFiend","Huskar","Bloodseeker","Riki","lose"
"SandKing","Pudge","Juggernaut","Bristleback","Slardar","win"
"Riki","Abaddon","Weaver","PhantomAssassin","SkywrathMage","lose"
"Slardar","Riki","Invoker","Morphling","LegionCommander","lose"
"Pugna","Sniper","Mirana","SandKing","Pudge","win"
"Mirana","Riki","Invoker","Tidehunter","DrowRanger","win"
"PhantomAssassin","Anti-Mage","Lion","Necrophos","Oracle","lose"
"Pudge","Viper","Doom","Windranger","DrowRanger","win"
"PhantomAssassin","Slark","Riki","Juggernaut","Bloodseeker","lose"
"Zeus","Alchemist","LegionCommander","FacelessVoid","Tiny","win"
"Weaver","Anti-Mage","Enigma","Juggernaut","Silencer","lose"
"Tinker","PhantomAssassin","Sniper","Morphling","Disruptor","lose"
"Nature'sProphet","PhantomLancer","OgreMagi","CrystalMaiden","Huskar","win"
"Ursa","LegionCommander","OgreMagi","Magnus","Invoker","win"
"Earthshaker","Axe","Anti-Mage","WitchDoctor","Tinker","lose"
"PhantomAssassin","PhantomLancer","Riki","Bloodseeker","Tusk","lose"
"Tiny","Viper","LegionCommander","Brewmaster","VengefulSpirit","win"
"Anti-Mage","Lion","SpiritBreaker","Slark","Lina","win"
"Timbersaw","Tinker","Mirana","LegionCommander","WinterWyvern","lose"
"Tusk","BountyHunter","Sniper","Necrophos","Warlock","win"
"VengefulSpirit","Omniknight","PhantomAssassin","DragonKnight","Earthshaker","lose"
"Slark","PhantomAssassin","DrowRanger","ShadowFiend","Kunkka","lose"
"Juggernaut","Slardar","Pudge","WraithKing","Sniper","win"
"Invoker","DrowRanger","NyxAssassin","Zeus","Slardar","lose"
"Riki","TemplarAssassin","Pudge","Sniper","Leshrac","win"
"Necrophos","Earthshaker","ShadowDemon","Bloodseeker","LegionCommander","lose"
"Pudge","PhantomAssassin","PhantomLancer","BountyHunter","Anti-Mage","win"
"Slark","OgreMagi","Juggernaut","LegionCommander","PhantomAssassin","win"
"Tinker","Magnus","Clinkz","CentaurWarrunner","Bloodseeker","lose"
"Axe","Nature'sProphet","Disruptor","Sven","TrollWarlord","lose"
"Pudge","ShadowFiend","Omniknight","Batrider","DrowRanger","win"
"Morphling","Spectre","Axe","Sniper","Pugna","win"
"DrowRanger","Kunkka","Sven","TrollWarlord","Pudge","lose"
"Viper","StormSpirit","ChaosKnight","Omniknight","TreantProtector","lose"
"PhantomAssassin","Rubick","CentaurWarrunner","TrollWarlord","Sven","win"
"Riki","Lina","Medusa","FacelessVoid","OgreMagi","lose"
"Mirana","Zeus","Invoker","Terrorblade","PhantomAssassin","win"
"Omniknight","Mirana","FacelessVoid","Bristleback","PhantomAssassin","lose"
"Invoker","Slardar","Dazzle","Timbersaw","Spectre","win"
"DrowRanger","Axe","Batrider","Necrophos","PhantomAssassin","lose"
"Pudge","Bloodseeker","LegionCommander","Silencer","Anti-Mage","win"
"KeeperoftheLight","CentaurWarrunner","TemplarAssassin","Rubick","DrowRanger","win"
"Mirana","Tinker","Timbersaw","FacelessVoid","Pudge","lose"
"Juggernaut","Anti-Mage","Alchemist","Sniper","Huskar","win"
"Omniknight","Slark","Timbersaw","PhantomAssassin","VengefulSpirit","lose"
"Sven","Huskar","Riki","Ursa","Pudge","win"
"Invoker","DeathProphet","PhantomAssassin","Tiny","QueenofPain","lose"
"Slark","Viper","Lich","LegionCommander","DrowRanger","win"
"PhantomAssassin","TrollWarlord","VengefulSpirit","Tinker","Pudge","lose"
"Weaver","Lifestealer","DrowRanger","Juggernaut","SpiritBreaker","win"
"Bristleback","Zeus","Slark","Sniper","Invoker","lose"
"Puck","CrystalMaiden","Axe","Lina","PhantomAssassin","win"
"Tiny","Pugna","Alchemist","DrowRanger","OgreMagi","lose"
"Necrophos","Windranger","Invoker","Omniknight","Lifestealer","win"
"Anti-Mage","Axe","ElderTitan","SpiritBreaker","Pudge","lose"
"Tinker","Doom","NightStalker","DrowRanger","BountyHunter","lose"
"LegionCommander","SkywrathMage","Slark","Weaver","PhantomAssassin","win"
"Omniknight","Sniper","Anti-Mage","Jakiro","Mirana","win"
"Axe","EarthSpirit","PhantomAssassin","Bloodseeker","SpiritBreaker","lose"
"Slardar","WraithKing","Puck","SandKing","CrystalMaiden","lose"
"Kunkka","LegionCommander","Clockwerk","ShadowDemon","Tinker","win"
"SkywrathMage","Riki","Sven","LegionCommander","StormSpirit","win"
"Necrophos","Tinker","FacelessVoid","Ursa","Pudge","lose"
"PhantomAssassin","Lifestealer","Sven","Viper","Riki","win"
"Jakiro","Ursa","FacelessVoid","ChaosKnight","Slardar","lose"
"Sven","OgreMagi","Slardar","Jakiro","StormSpirit","lose"
"FacelessVoid","Necrophos","Invoker","Spectre","SkywrathMage","win"
"PhantomAssassin","Windranger","Axe","LegionCommander","SandKing","win"
"Anti-Mage","Kunkka","EmberSpirit","WraithKing","OgreMagi","lose"
"Omniknight","Medusa","CrystalMaiden","Ursa","Timbersaw","win"
"Axe","Riki","PhantomAssassin","Venomancer","Clinkz","lose"
"PhantomAssassin","Sven","Timbersaw","Venomancer","Nature'sProphet","lose"
"Huskar","DrowRanger","Phoenix","OgreMagi","Pudge","win"
"LegionCommander","Luna","Invoker","Magnus","Disruptor","win"
"Ursa","BountyHunter","PhantomAssassin","Morphling","Mirana","lose"
"Weaver","Axe","Riki","Pudge","Luna","win"
"LegionCommander","Lifestealer","Dazzle","Slark","Mirana","lose"
"PhantomAssassin","DrowRanger","Sniper","Axe","LegionCommander","win"
"Magnus","SkywrathMage","Bloodseeker","FacelessVoid","ShadowFiend","lose"
"Dazzle","Axe","Zeus","Anti-Mage","Riki","win"
"PhantomAssassin","Medusa","CentaurWarrunner","Earthshaker","DrowRanger","lose"
"SkywrathMage","Sven","Earthshaker","Bristleback","Sniper","win"
"PhantomAssassin","ShadowFiend","Tidehunter","Luna","LegionCommander","lose"
"Axe","Sniper","LegionCommander","ShadowFiend","Bane","lose"
"Riki","Slark","DrowRanger","Anti-Mage","Invoker","win"
"Sniper","Pudge","Morphling","Bloodseeker","PhantomAssassin","win"
"ShadowFiend","Slardar","Earthshaker","Juggernaut","Lifestealer","lose"
"LegionCommander","Mirana","Alchemist","Sven","ShadowFiend","lose"
"Huskar","Tusk","Riki","Sniper","Pudge","win"
"SandKing","Lifestealer","Riki","LegionCommander","ShadowShaman","lose"
"CrystalMaiden","Anti-Mage","DragonKnight","Tidehunter","Ursa","win"
"Juggernaut","PhantomLancer","Lifestealer","PhantomAssassin","Axe","win"
"Luna","DrowRanger","Huskar","Necrophos","Riki","lose"
"Windranger","FacelessVoid","Spectre","Nature'sProphet","Meepo","lose"
"Juggernaut","TreantProtector","Slark","LegionCommander","Mirana","win"
"Riki","Juggernaut","Bristleback","Bloodseeker","FacelessVoid","win"
"Nature'sProphet","LegionCommander","Invoker","Sven","Pudge","lose"
"Earthshaker","Alchemist","Sniper","Mirana","Pudge","lose"
"PhantomAssassin","Slardar","CrystalMaiden","PhantomLancer","Timbersaw","win"
"Tiny","Invoker","WinterWyvern","Gyrocopter","Mirana","lose"
"FacelessVoid","WitchDoctor","OgreMagi","AncientApparition","PhantomAssassin","win"
"Omniknight","Pudge","Anti-Mage","SkywrathMage","Riki","lose"
"Morphling","CrystalMaiden","Bloodseeker","ShadowFiend","WraithKing","win"
"Broodmother","Lion","Sniper","Pugna","Alchemist","lose"
"PhantomAssassin","Pudge","Beastmaster","SkywrathMage","Sven","win"
"Puck","LegionCommander","Weaver","Lion","Slark","win"
"CrystalMaiden","Ursa","Pudge","Kunkka","PhantomAssassin","lose"
"LegionCommander","Anti-Mage","PhantomAssassin","Zeus","Invoker","win"
"FacelessVoid","Timbersaw","Mirana","Slark","TemplarAssassin","lose"
"DrowRanger","TemplarAssassin","Oracle","Batrider","Lion","win"
"Mirana","CrystalMaiden","Juggernaut","NightStalker","undefined","lose"
"Sven","Silencer","LoneDruid","Disruptor","Mirana","win"
"Sniper","Invoker","Anti-Mage","Warlock","Pugna","lose"
"Sven","Sniper","DrowRanger","Riki","BountyHunter","lose"
"Pudge","Juggernaut","Bloodseeker","PhantomAssassin","Tusk","win"
"DrowRanger","EmberSpirit","Alchemist","VengefulSpirit","PhantomAssassin","win"
"Juggernaut","Pugna","Sniper","LegionCommander","Windranger","lose"
"PhantomAssassin","Weaver","Pudge","Slardar","Riki","win"
"Slark","Sven","OgreMagi","Timbersaw","Zeus","lose"
"DrowRanger","Silencer","Invoker","ChaosKnight","Viper","lose"
"ShadowFiend","FacelessVoid","Sniper","Omniknight","PhantomAssassin","win"
"Sniper","WraithKing","Anti-Mage","NyxAssassin","Pudge","win"
"Zeus","LegionCommander","Kunkka","Sven","Bristleback","lose"
"Earthshaker","Pudge","LegionCommander","FacelessVoid","Kunkka","lose"
"StormSpirit","Leshrac","WraithKing","SandKing","Mirana","win"
"ArcWarden","WinterWyvern","Tusk","Weaver","Zeus","win"
"Sven","Mirana","LegionCommander","Windranger","ShadowShaman","lose"
"Viper","Pudge","Timbersaw","Tinker","ArcWarden","lose"
"Zeus","Lifestealer","Sven","WitchDoctor","Invoker","win"
"Omniknight","Lycan","LegionCommander","Juggernaut","Mirana","lose"
"Morphling","Tinker","Lion","Sven","Bristleback","win"
"Timbersaw","Lion","Sniper","CrystalMaiden","Mirana","lose"
"LegionCommander","Puck","Dazzle","Anti-Mage","Tinker","win"
"Alchemist","DrowRanger","Spectre","Rubick","SpiritBreaker","win"
"PhantomAssassin","Enigma","EmberSpirit","Invoker","Sniper","lose"
"Morphling","Slardar","Lich","PhantomAssassin","Anti-Mage","win"
"QueenofPain","Clinkz","CrystalMaiden","Axe","Bloodseeker","lose"
"CentaurWarrunner","Juggernaut","LegionCommander","Kunkka","Earthshaker","lose"
"PhantomAssassin","Sniper","CrystalMaiden","Oracle","Pudge","win"
"BountyHunter","Abaddon","Sniper","Lion","FacelessVoid","lose"
"Tiny","Mirana","TreantProtector","ShadowShaman","Anti-Mage","win"
"Sniper","Lina","VengefulSpirit","ChaosKnight","Riki","win"
"Axe","PhantomAssassin","Huskar","Juggernaut","Silencer","lose"
"FacelessVoid","Pudge","Mirana","Slardar","PhantomAssassin","lose"
"StormSpirit","TemplarAssassin","Meepo","Bristleback","Windranger","win"
"DrowRanger","Mirana","Io","Riki","Pudge","win"
"Sniper","LegionCommander","VengefulSpirit","Invoker","Slark","lose"
"undefined","Invoker","undefined","Razor","undefined","win"
"FacelessVoid","undefined","undefined","undefined","undefined","lose"
"Mirana","WraithKing","Enchantress","AncientApparition","Clinkz","lose"
"Timbersaw","OgreMagi","Alchemist","Slark","Lion","win"
"StormSpirit","Chen","FacelessVoid","Pudge","Mirana","win"
"Invoker","Viper","AncientApparition","PhantomAssassin","Axe","lose"
"Venomancer","Riki","Bloodseeker","PhantomLancer","PhantomAssassin","win"
"WraithKing","Pudge","SpiritBreaker","Slark","Zeus","lose"
"Sven","Slark","Necrophos","Sniper","Tinker","lose"
"Pudge","Huskar","Nature'sProphet","WraithKing","Juggernaut","win"
"DrowRanger","Anti-Mage","Pudge","Mirana","Weaver","lose"
"WraithKing","Silencer","FacelessVoid","TemplarAssassin","PhantomAssassin","win"
"OgreMagi","Necrophos","Anti-Mage","PhantomAssassin","Lion","win"
"DrowRanger","Venomancer","Mirana","Rubick","StormSpirit","lose"
"PhantomAssassin","Pudge","BountyHunter","Tusk","Venomancer","win"
"VengefulSpirit","Enigma","Clinkz","Sniper","Mirana","lose"
"LegionCommander","ShadowFiend","PhantomAssassin","Omniknight","Rubick","win"
"Riki","Alchemist","WitchDoctor","Zeus","DrowRanger","lose"
"Kunkka","Anti-Mage","PhantomAssassin","Invoker","Bloodseeker","win"
"TemplarAssassin","Windranger","Luna","Sniper","Huskar","lose"
"SandKing","LegionCommander","Lich","Axe","PhantomAssassin","lose"
"Lion","Riki","Spectre","Necrophos","Tiny","win"
"KeeperoftheLight","FacelessVoid","LegionCommander","SandKing","Alchemist","win"
"Necrophos","Medusa","PhantomAssassin","Mirana","Timbersaw","lose"
"Axe","OutworldDevourer","Sven","OgreMagi","Mirana","win"
"Invoker","ElderTitan","Pudge","Omniknight","Windranger","lose"
"ShadowFiend","VengefulSpirit","SpiritBreaker","TemplarAssassin","Clinkz","lose"
"Luna","CrystalMaiden","Sven","Necrophos","Omniknight","win"
"ChaosKnight","Kunkka","Pudge","Medusa","SkywrathMage","lose"
"Terrorblade","Alchemist","Lion","DrowRanger","Silencer","win"
