@RELATION auscomp

@ATTRIBUTE player1 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player2 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player3 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player4 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player5 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE class {"win","lose"}

@DATA
"Axe","DrowRanger","SkywrathMage","Disruptor","Ursa","win"
"Dazzle","PhantomAssassin","Slark","Nature'sProphet","StormSpirit","lose"
"AncientApparition","Nature'sProphet","WraithKing","LegionCommander","Slardar","win"
"WitchDoctor","BountyHunter","Meepo","Anti-Mage","Morphling","lose"
"PhantomAssassin","DrowRanger","Weaver","Oracle","Medusa","lose"
"Kunkka","FacelessVoid","ShadowDemon","Invoker","Luna","win"
"Enigma","FacelessVoid","Alchemist","Anti-Mage","Timbersaw","win"
"Ursa","Slark","Meepo","Invoker","Mirana","lose"
"Mirana","DrowRanger","ShadowDemon","StormSpirit","Kunkka","win"
"DeathProphet","FacelessVoid","CrystalMaiden","Tinker","Timbersaw","lose"
"Timbersaw","Anti-Mage","Nature'sProphet","DarkSeer","Tinker","lose"
"Windranger","TreantProtector","Magnus","Morphling","Earthshaker","win"
"Alchemist","Dazzle","Nature'sProphet","Bloodseeker","Tinker","win"
"FacelessVoid","ShadowShaman","Doom","Earthshaker","Pudge","lose"
"Pudge","Magnus","Riki","Sven","Spectre","win"
"Bristleback","Slardar","WinterWyvern","SkywrathMage","Anti-Mage","lose"
"ShadowDemon","LegionCommander","Tinker","TreantProtector","Enigma","win"
"DarkSeer","Invoker","Silencer","TrollWarlord","Doom","lose"
"Timbersaw","Dazzle","PhantomAssassin","Invoker","Earthshaker","lose"
"Puck","Rubick","CrystalMaiden","Riki","SandKing","win"
"Lifestealer","Viper","Mirana","Invoker","ShadowShaman","lose"
"CentaurWarrunner","Tinker","FacelessVoid","Morphling","CrystalMaiden","win"
"Windranger","Omniknight","Mirana","LoneDruid","Lina","lose"
"Invoker","Huskar","Bloodseeker","Timbersaw","WraithKing","win"
"Viper","ShadowShaman","WraithKing","WitchDoctor","LegionCommander","win"
"Lion","ShadowFiend","Mirana","Pudge","Lifestealer","lose"
"ShadowDemon","EmberSpirit","Pudge","ChaosKnight","Juggernaut","lose"
"Silencer","FacelessVoid","Slark","Windranger","Axe","win"
"Lion","Juggernaut","Pudge","SkywrathMage","LegionCommander","lose"
"WraithKing","Bloodseeker","Timbersaw","Huskar","Omniknight","win"
"Mirana","AncientApparition","DarkSeer","Sven","Tinker","lose"
"Earthshaker","Juggernaut","Oracle","Warlock","SpiritBreaker","win"
"Oracle","BountyHunter","Earthshaker","Chen","Axe","lose"
"Venomancer","Gyrocopter","DrowRanger","FacelessVoid","PhantomAssassin","win"
"Viper","FacelessVoid","Huskar","Techies","Tiny","lose"
"PhantomLancer","DrowRanger","TreantProtector","Pudge","PhantomAssassin","win"
"Weaver","BountyHunter","Medusa","NightStalker","Lina","win"
"CrystalMaiden","Bloodseeker","DeathProphet","Axe","LegionCommander","lose"
"NyxAssassin","Mirana","Pudge","Weaver","Oracle","win"
"Juggernaut","Timbersaw","BountyHunter","Enchantress","Batrider","lose"
"Zeus","Juggernaut","AncientApparition","DrowRanger","KeeperoftheLight","win"
"Anti-Mage","Io","Tinker","Invoker","Mirana","lose"
"Bloodseeker","Ursa","Pudge","Riki","Sniper","lose"
"Sven","DeathProphet","Windranger","NightStalker","Juggernaut","win"
"Lion","Windranger","WraithKing","VengefulSpirit","Slark","win"
"Kunkka","WitchDoctor","Juggernaut","EmberSpirit","Disruptor","lose"
"WraithKing","DragonKnight","Slark","Viper","KeeperoftheLight","win"
"Invoker","Anti-Mage","Clockwerk","Tusk","Abaddon","lose"
"Spectre","Medusa","OgreMagi","Tinker","Bloodseeker","lose"
"Sven","Pudge","Lifestealer","ShadowShaman","LegionCommander","win"
"Ursa","undefined","Mirana","Riki","SandKing","win"
"KeeperoftheLight","Invoker","DrowRanger","Dazzle","WinterWyvern","lose"
"Timbersaw","Windranger","Luna","WitchDoctor","FacelessVoid","lose"
"Slark","AncientApparition","SpiritBreaker","Zeus","Batrider","win"
"Lifestealer","PhantomAssassin","SpiritBreaker","Spectre","Slark","win"
"Invoker","Timbersaw","LegionCommander","StormSpirit","ShadowFiend","lose"
"Slark","Abaddon","Invoker","Omniknight","Clinkz","win"
"Lifestealer","PhantomAssassin","Windranger","Lion","Zeus","lose"
"Mirana","Slark","LegionCommander","Jakiro","FacelessVoid","win"
"WitchDoctor","Bristleback","Tinker","SpiritBreaker","Juggernaut","lose"
"FacelessVoid","OutworldDevourer","Pudge","SpiritBreaker","Slark","win"
"Anti-Mage","SandKing","LegionCommander","Silencer","Windranger","lose"
"Nature'sProphet","Morphling","Terrorblade","Razor","ChaosKnight","lose"
"Anti-Mage","Omniknight","Pudge","Lion","Sniper","win"
"Oracle","Bloodseeker","StormSpirit","DrowRanger","Nature'sProphet","win"
"Kunkka","Io","ShadowDemon","VengefulSpirit","NyxAssassin","lose"
"Timbersaw","Omniknight","StormSpirit","Morphling","Ursa","lose"
"Alchemist","Luna","Sniper","SkywrathMage","OgreMagi","win"
"PhantomAssassin","Axe","Lion","Batrider","ElderTitan","win"
"OutworldDevourer","Terrorblade","Bristleback","WitchDoctor","Rubick","lose"
"Oracle","Tinker","CrystalMaiden","Slardar","PhantomAssassin","lose"
"Magnus","Mirana","Slark","Bloodseeker","Timbersaw","win"
"Mirana","SpiritBreaker","LegionCommander","Terrorblade","Invoker","win"
"Alchemist","Tusk","ShadowFiend","WitchDoctor","AncientApparition","lose"
"Clinkz","Doom","Axe","Slark","Omniknight","lose"
"Rubick","LegionCommander","DarkSeer","DragonKnight","Juggernaut","win"
"undefined","undefined","undefined","undefined","undefined","win"
"undefined","undefined","undefined","undefined","undefined","lose"
"DrowRanger","BountyHunter","Alchemist","Mirana","Silencer","win"
"FacelessVoid","Clockwerk","EmberSpirit","EarthSpirit","Pudge","lose"
"Axe","PhantomAssassin","Clockwerk","Viper","Phoenix","lose"
"Slark","Huskar","Alchemist","Bloodseeker","Juggernaut","win"
"OutworldDevourer","CrystalMaiden","Pudge","NightStalker","Luna","win"
"Sniper","Axe","SandKing","Juggernaut","Mirana","lose"
"Anti-Mage","Invoker","Lich","Axe","Jakiro","lose"
"FacelessVoid","Luna","OutworldDevourer","DrowRanger","Pudge","win"
"Invoker","Rubick","Slark","Broodmother","SandKing","win"
"Weaver","Bloodseeker","CrystalMaiden","EmberSpirit","WraithKing","lose"
"DrowRanger","SkywrathMage","Io","Anti-Mage","Clinkz","lose"
"Juggernaut","StormSpirit","BountyHunter","FacelessVoid","LegionCommander","win"
"FacelessVoid","Invoker","Medusa","BountyHunter","Anti-Mage","lose"
"Sven","TreantProtector","Enigma","Lifestealer","Kunkka","win"
"Huskar","SkywrathMage","Omniknight","PhantomAssassin","BountyHunter","lose"
"Mirana","Enigma","FacelessVoid","ElderTitan","DrowRanger","win"
"Zeus","Lion","Riki","Ursa","Mirana","lose"
"PhantomAssassin","Juggernaut","Nature'sProphet","Alchemist","Lich","win"
"StormSpirit","TrollWarlord","Necrophos","WraithKing","FacelessVoid","win"
"Mirana","Weaver","Morphling","LegionCommander","DrowRanger","lose"
"Pudge","DrowRanger","CrystalMaiden","FacelessVoid","TemplarAssassin","win"
"EmberSpirit","Lifestealer","Timbersaw","ArcWarden","Earthshaker","lose"
"LoneDruid","Juggernaut","LegionCommander","Kunkka","Tiny","lose"
"Mirana","Axe","EmberSpirit","PhantomAssassin","Bloodseeker","win"
"Pudge","Omniknight","ShadowDemon","Doom","Morphling","win"
"Dazzle","SandKing","Medusa","DrowRanger","Nature'sProphet","lose"
"Bristleback","Nature'sProphet","Mirana","Slardar","Bane","lose"
"Lifestealer","Invoker","SpiritBreaker","DrowRanger","VengefulSpirit","win"
"NyxAssassin","Pudge","Mirana","Morphling","VengefulSpirit","lose"
"Invoker","FacelessVoid","Omniknight","Juggernaut","ShadowDemon","win"
"Dazzle","ShadowFiend","LegionCommander","Luna","Lifestealer","win"
"Riki","Anti-Mage","OgreMagi","Pudge","ShadowDemon","lose"
"Pudge","Dazzle","PhantomAssassin","Tidehunter","PhantomLancer","win"
"Venomancer","Juggernaut","Bloodseeker","Axe","Riki","lose"
"TrollWarlord","Bristleback","BountyHunter","Slark","Timbersaw","win"
"Lich","FacelessVoid","LegionCommander","Tinker","Viper","lose"
"Slardar","EmberSpirit","Pudge","Broodmother","Enchantress","lose"
"Dazzle","Slark","Enigma","Axe","Windranger","win"
"PhantomAssassin","Slardar","Axe","CentaurWarrunner","Lina","win"
"Juggernaut","Pudge","Ursa","TrollWarlord","Slark","lose"
"Windranger","ArcWarden","Riki","Juggernaut","ShadowDemon","lose"
"FacelessVoid","Invoker","Necrophos","PhantomAssassin","OgreMagi","win"
"Windranger","Mirana","PhantomLancer","Pugna","OgreMagi","win"
"Terrorblade","PhantomAssassin","Omniknight","Bloodseeker","Pudge","lose"
"Oracle","Alchemist","Mirana","DarkSeer","Clinkz","lose"
"Kunkka","SpiritBreaker","Pudge","FacelessVoid","ElderTitan","win"
"Rubick","DeathProphet","Windranger","Pudge","CentaurWarrunner","win"
"Invoker","Sven","Kunkka","LoneDruid","BountyHunter","lose"
"Nature'sProphet","PhantomLancer","Lion","Clockwerk","Windranger","lose"
"WitchDoctor","WraithKing","SpiritBreaker","Kunkka","Morphling","win"
"Mirana","Timbersaw","Razor","OgreMagi","PhantomAssassin","lose"
"Riki","SpiritBreaker","CrystalMaiden","Slardar","Sven","win"
"Tinker","AncientApparition","Rubick","SpiritBreaker","Slark","lose"
"Abaddon","Phoenix","Ursa","ShadowFiend","ShadowShaman","win"
"LegionCommander","Slark","Enchantress","Invoker","TreantProtector","lose"
"WraithKing","PhantomAssassin","Puck","DrowRanger","Lion","win"
"CrystalMaiden","Axe","Mirana","Phoenix","Medusa","lose"
"Bane","Weaver","Viper","ChaosKnight","Earthshaker","win"
"Pudge","FacelessVoid","PhantomLancer","Morphling","OutworldDevourer","lose"
"Slark","Venomancer","ShadowFiend","Medusa","Lifestealer","win"
"PhantomAssassin","ShadowShaman","QueenofPain","LegionCommander","Windranger","win"
"Lion","LoneDruid","Invoker","Axe","Medusa","lose"
"Sniper","Windranger","Ursa","SandKing","WitchDoctor","lose"
"Invoker","Zeus","Bloodseeker","Techies","OgreMagi","win"
"Phoenix","Huskar","Pudge","Tinker","Techies","win"
"PhantomAssassin","VengefulSpirit","TrollWarlord","Lina","Windranger","lose"
"AncientApparition","Axe","PhantomAssassin","Juggernaut","Pudge","win"
"Alchemist","Timbersaw","Enigma","Bloodseeker","WitchDoctor","lose"
"Slark","Leshrac","Weaver","Clinkz","Bloodseeker","lose"
"Huskar","TrollWarlord","Lifestealer","Anti-Mage","Viper","win"
"SandKing","ChaosKnight","WitchDoctor","Magnus","Tinker","lose"
"Kunkka","CrystalMaiden","NyxAssassin","Oracle","Pudge","win"
"Sniper","Enchantress","DrowRanger","TrollWarlord","PhantomAssassin","win"
"ChaosKnight","Slark","BountyHunter","PhantomLancer","Earthshaker","lose"
"Terrorblade","Phoenix","DeathProphet","Timbersaw","Invoker","lose"
"Mirana","Sniper","Juggernaut","ChaosKnight","Techies","win"
"CentaurWarrunner","DragonKnight","PhantomAssassin","VengefulSpirit","WitchDoctor","win"
"Ursa","Timbersaw","Mirana","Riki","StormSpirit","lose"
"ShadowDemon","Disruptor","DrowRanger","LegionCommander","Weaver","lose"
"Anti-Mage","Jakiro","Riki","Zeus","Timbersaw","win"
"Oracle","PhantomAssassin","Silencer","Axe","Dazzle","lose"
"Lich","Bristleback","LegionCommander","Weaver","ShadowShaman","win"
"Weaver","Ursa","EmberSpirit","DrowRanger","Chen","win"
"Anti-Mage","CrystalMaiden","PhantomAssassin","Alchemist","Sniper","lose"
"Pudge","LegionCommander","OgreMagi","Invoker","Slark","win"
"Lifestealer","Bristleback","Tinker","Lina","Bane","lose"
"Axe","LegionCommander","DragonKnight","Lion","Zeus","win"
"Silencer","Invoker","Kunkka","FacelessVoid","CentaurWarrunner","lose"
"Lina","Bloodseeker","Earthshaker","Pudge","Lifestealer","win"
"Tinker","Juggernaut","Tidehunter","Rubick","Riki","lose"
"Clinkz","Axe","Kunkka","Morphling","Anti-Mage","win"
"FacelessVoid","Invoker","Brewmaster","LegionCommander","Luna","lose"
"Juggernaut","Jakiro","Invoker","FacelessVoid","Techies","win"
"LegionCommander","Necrophos","WraithKing","Mirana","Weaver","lose"
"Lion","Bristleback","Omniknight","EmberSpirit","Brewmaster","win"
"Invoker","Lifestealer","OutworldDevourer","PhantomAssassin","Phoenix","lose"
"Invoker","FacelessVoid","LegionCommander","DrowRanger","Earthshaker","lose"
"Puck","Enchantress","PhantomAssassin","TemplarAssassin","WitchDoctor","win"
"Slark","Lion","Windranger","Enigma","EmberSpirit","lose"
"Pudge","FacelessVoid","Zeus","Luna","Mirana","win"
"Earthshaker","PhantomAssassin","KeeperoftheLight","Viper","StormSpirit","win"
"LegionCommander","Dazzle","WitchDoctor","Techies","DrowRanger","lose"
"Tinker","Lion","Slark","Axe","Timbersaw","lose"
"Necrophos","Ursa","ShadowDemon","Tidehunter","Juggernaut","win"
"Rubick","Sven","Tiny","CentaurWarrunner","Tinker","win"
"Anti-Mage","Pugna","Axe","Pudge","WinterWyvern","lose"
"Huskar","Techies","PhantomAssassin","Silencer","LegionCommander","win"
"Juggernaut","Tiny","SkywrathMage","Pudge","Viper","lose"
"Slardar","DrowRanger","Sniper","Viper","LegionCommander","lose"
"Axe","Disruptor","PhantomAssassin","Tidehunter","Tinker","win"
"Tidehunter","Pudge","Juggernaut","TrollWarlord","TreantProtector","win"
"Puck","Huskar","Bloodseeker","Viper","Zeus","lose"
"OgreMagi","Silencer","LoneDruid","LegionCommander","Sniper","lose"
"OutworldDevourer","Weaver","Pudge","StormSpirit","VengefulSpirit","win"
"Sven","Huskar","Nature'sProphet","VengefulSpirit","Juggernaut","lose"
"Slark","QueenofPain","Rubick","Clockwerk","Windranger","win"
"Undying","Necrophos","PhantomAssassin","Rubick","Pudge","win"
"Sven","Omniknight","Tiny","Earthshaker","Enigma","lose"
"Anti-Mage","Omniknight","Invoker","PhantomLancer","Tiny","win"
"Ursa","Puck","ShadowFiend","Axe","PhantomAssassin","lose"
"Meepo","Slark","BountyHunter","NagaSiren","VengefulSpirit","lose"
"Omniknight","Riki","LegionCommander","Lifestealer","PhantomAssassin","win"
"NagaSiren","Disruptor","Necrophos","SandKing","Silencer","win"
"Windranger","Juggernaut","Rubick","FacelessVoid","Axe","lose"
"DeathProphet","Bloodseeker","Axe","WinterWyvern","Brewmaster","win"
"Zeus","Ursa","Luna","Jakiro","Riki","lose"
"Undying","Dazzle","Slark","CentaurWarrunner","Windranger","lose"
"Phoenix","PhantomAssassin","Necrophos","FacelessVoid","Zeus","win"
"PhantomAssassin","Axe","Pudge","Rubick","EmberSpirit","lose"
"StormSpirit","Silencer","SandKing","FacelessVoid","DragonKnight","win"
"Mirana","Necrophos","Rubick","Anti-Mage","Bristleback","win"
"Jakiro","Slark","FacelessVoid","Axe","Alchemist","lose"
"Pudge","Bristleback","Rubick","PhantomAssassin","ArcWarden","lose"
"CrystalMaiden","Enigma","DrowRanger","Beastmaster","Ursa","win"
"OgreMagi","Venomancer","DeathProphet","Magnus","Spectre","win"
"Dazzle","TemplarAssassin","Silencer","CentaurWarrunner","Huskar","lose"
"DragonKnight","Bloodseeker","Leshrac","Juggernaut","Zeus","lose"
"VengefulSpirit","Sven","TemplarAssassin","Visage","Windranger","win"
"Juggernaut","CrystalMaiden","BountyHunter","Ursa","Tinker","win"
"Viper","Windranger","SandKing","LegionCommander","Slark","lose"
"Phoenix","Puck","Ursa","EmberSpirit","OgreMagi","lose"
"Axe","Tidehunter","Rubick","PhantomAssassin","Alchemist","win"
"SandKing","Ursa","Timbersaw","OutworldDevourer","Riki","win"
"PhantomAssassin","Mirana","Kunkka","TrollWarlord","KeeperoftheLight","lose"
"FacelessVoid","Venomancer","ElderTitan","EmberSpirit","AncientApparition","lose"
"Tinker","DrowRanger","ShadowFiend","Mirana","CentaurWarrunner","win"
"PhantomAssassin","WraithKing","Necrophos","Juggernaut","ShadowShaman","win"
"Sniper","Ursa","ShadowFiend","Slark","DragonKnight","lose"
"Sven","WraithKing","ShadowDemon","ArcWarden","Lion","lose"
"LegionCommander","Timbersaw","DeathProphet","Omniknight","Riki","win"
"Necrophos","Spectre","Lion","Jakiro","QueenofPain","win"
"Rubick","undefined","TemplarAssassin","Phoenix","SpiritBreaker","lose"
"Medusa","Silencer","Enigma","Tidehunter","Morphling","lose"
"Slark","Oracle","ShadowFiend","Riki","Mirana","win"
"Meepo","Necrophos","Zeus","ShadowDemon","Timbersaw","lose"
"ShadowShaman","Alchemist","Weaver","Juggernaut","Enchantress","win"
"PhantomAssassin","Terrorblade","Tiny","BountyHunter","Lina","lose"
"Undying","Lich","Timbersaw","Riki","Sniper","win"
"TrollWarlord","Puck","PhantomAssassin","Nature'sProphet","Razor","win"
"Morphling","FacelessVoid","Slark","Kunkka","Bloodseeker","lose"
"AncientApparition","Tiny","FacelessVoid","WitchDoctor","Invoker","lose"
"QueenofPain","Earthshaker","Rubick","Morphling","Clockwerk","win"
"Batrider","Lion","Lich","PhantomAssassin","DarkSeer","lose"
"Warlock","Viper","SandKing","Windranger","Necrophos","win"
"LoneDruid","Invoker","Axe","Kunkka","Pudge","lose"
"Undying","WitchDoctor","FacelessVoid","StormSpirit","Mirana","win"
"Slardar","ShadowShaman","OgreMagi","StormSpirit","Sven","lose"
"Zeus","Magnus","BountyHunter","Ursa","Slark","win"
"Huskar","Kunkka","Clockwerk","Oracle","OutworldDevourer","win"
"Jakiro","LegionCommander","Medusa","Ursa","WitchDoctor","lose"
"Pudge","Jakiro","Juggernaut","Invoker","NagaSiren","win"
"PhantomAssassin","FacelessVoid","Razor","Riki","Venomancer","lose"
"Lion","Necrophos","Windranger","TreantProtector","Viper","lose"
"Tinker","Mirana","PhantomAssassin","Zeus","Nature'sProphet","win"
"Magnus","Riki","Silencer","Viper","Lion","lose"
"PhantomAssassin","Leshrac","Timbersaw","Lifestealer","Invoker","win"
"Lion","VengefulSpirit","Slark","Batrider","ShadowFiend","lose"
"NyxAssassin","Invoker","Venomancer","Riki","Windranger","win"
"Sven","Io","Ursa","ShadowFiend","Broodmother","win"
"Tiny","Lifestealer","Lina","Mirana","Sniper","lose"
"Morphling","Axe","FacelessVoid","Earthshaker","PhantomLancer","lose"
"Sven","Windranger","Weaver","Warlock","DrowRanger","win"
"Alchemist","Bristleback","Meepo","Silencer","Clinkz","win"
"FacelessVoid","Omniknight","Timbersaw","Invoker","NightStalker","lose"
"Invoker","Windranger","Tinker","Venomancer","Lion","lose"
"PhantomAssassin","FacelessVoid","CrystalMaiden","CentaurWarrunner","Broodmother","win"
"Oracle","LegionCommander","Mirana","WraithKing","Kunkka","lose"
"WitchDoctor","Huskar","Riki","Anti-Mage","Bane","win"
"Mirana","Sven","ChaosKnight","Nature'sProphet","Juggernaut","win"
"DragonKnight","Ursa","PhantomAssassin","Jakiro","Kunkka","lose"
"SkywrathMage","BountyHunter","Juggernaut","Bristleback","Windranger","win"
"WitchDoctor","Nature'sProphet","Slark","PhantomAssassin","Omniknight","lose"
"Nature'sProphet","EmberSpirit","Axe","FacelessVoid","Riki","win"
"Huskar","PhantomAssassin","Spectre","Chen","Sniper","lose"
"Slark","Pudge","EmberSpirit","Sven","Rubick","win"
"Juggernaut","Tinker","WitchDoctor","Lich","Timbersaw","lose"
"Huskar","Jakiro","Mirana","WitchDoctor","PhantomAssassin","lose"
"Kunkka","Luna","TrollWarlord","FacelessVoid","Lina","win"
"FacelessVoid","AncientApparition","DrowRanger","Tinker","Axe","win"
"Riki","Alchemist","Slark","Necrophos","ShadowFiend","lose"
"Magnus","Earthshaker","LegionCommander","Anti-Mage","ShadowShaman","win"
"OutworldDevourer","Luna","Alchemist","Lion","Tinker","lose"
"BountyHunter","Medusa","Invoker","NyxAssassin","ShadowDemon","lose"
"Timbersaw","KeeperoftheLight","WraithKing","Axe","ShadowFiend","win"
"PhantomAssassin","TemplarAssassin","Mirana","Lion","Weaver","lose"
"ShadowShaman","Timbersaw","Juggernaut","Phoenix","Earthshaker","win"
"Beastmaster","Lifestealer","Spectre","Viper","NyxAssassin","lose"
"FacelessVoid","Invoker","SpiritBreaker","Windranger","Bloodseeker","win"
"Mirana","Bane","Tiny","Sven","Invoker","win"
"undefined","undefined","Weaver","ShadowFiend","Slark","lose"
"Morphling","Juggernaut","NyxAssassin","Sven","AncientApparition","lose"
"Kunkka","SandKing","Anti-Mage","Silencer","Mirana","win"
"Pudge","TrollWarlord","Juggernaut","Sniper","Earthshaker","win"
"Mirana","Slardar","Windranger","ShadowFiend","Riki","lose"
