@RELATION auscomp

@ATTRIBUTE player1 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player2 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player3 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player4 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player5 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE class {"win","lose"}

@DATA
"Kunkka","StormSpirit","Abaddon","Morphling","Nature'sProphet","lose"
"Juggernaut","Jakiro","DrowRanger","Pudge","ShadowFiend","win"
"StormSpirit","CrystalMaiden","PhantomAssassin","Axe","Omniknight","win"
"Techies","Weaver","DrowRanger","VengefulSpirit","ShadowDemon","lose"
"EmberSpirit","Lifestealer","DarkSeer","Riki","Invoker","lose"
"BountyHunter","VengefulSpirit","Sniper","Bristleback","Medusa","win"
"Slark","PhantomLancer","Mirana","Medusa","Juggernaut","lose"
"WraithKing","DrowRanger","SkywrathMage","TrollWarlord","VengefulSpirit","win"
"BountyHunter","Mirana","PhantomAssassin","Riki","Invoker","win"
"LegionCommander","Nature'sProphet","Terrorblade","Pugna","Huskar","lose"
"FacelessVoid","WraithKing","Bloodseeker","DrowRanger","undefined","win"
"OgreMagi","LegionCommander","Mirana","ShadowFiend","Tidehunter","lose"
"Earthshaker","Meepo","Nature'sProphet","Juggernaut","Rubick","lose"
"Windranger","Necrophos","Kunkka","CentaurWarrunner","Magnus","win"
"Lifestealer","Dazzle","Axe","Lina","Lion","win"
"Anti-Mage","Zeus","Warlock","Pugna","Tiny","lose"
"Clinkz","Doom","PhantomAssassin","DrowRanger","Undying","lose"
"Slardar","Slark","Ursa","Chen","BountyHunter","win"
"PhantomAssassin","Slark","Dazzle","Sven","Rubick","win"
"LegionCommander","Mirana","Bane","EmberSpirit","Kunkka","lose"
"PhantomAssassin","Sniper","Leshrac","Bloodseeker","Mirana","win"
"FacelessVoid","Earthshaker","Invoker","WraithKing","LoneDruid","lose"
"Huskar","Gyrocopter","Razor","Weaver","Zeus","lose"
"Juggernaut","Windranger","Bane","Morphling","Warlock","win"
"Tinker","Anti-Mage","undefined","Zeus","Bloodseeker","win"
"Omniknight","PhantomAssassin","Axe","Slark","Mirana","lose"
"LegionCommander","Tusk","ElderTitan","Lina","Slark","lose"
"SandKing","Huskar","Viper","Ursa","Disruptor","win"
"Morphling","Lion","LegionCommander","Slardar","Clinkz","lose"
"Sven","Ursa","Rubick","NagaSiren","Mirana","win"
"FacelessVoid","Pudge","AncientApparition","KeeperoftheLight","WraithKing","win"
"Invoker","ChaosKnight","Axe","BountyHunter","Bloodseeker","lose"
"Pudge","Undying","Meepo","LegionCommander","Mirana","lose"
"Earthshaker","Magnus","EmberSpirit","Axe","Tinker","win"
"EmberSpirit","Luna","Riki","Pudge","Timbersaw","win"
"Lycan","CentaurWarrunner","Mirana","PhantomAssassin","Invoker","lose"
"BountyHunter","Pudge","PhantomAssassin","Leshrac","ShadowShaman","win"
"Bristleback","Invoker","Ursa","Nature'sProphet","Clinkz","lose"
"FacelessVoid","Morphling","Omniknight","Kunkka","Huskar","win"
"EmberSpirit","Leshrac","Juggernaut","Slark","Venomancer","lose"
"PhantomAssassin","Axe","Sven","Enigma","CrystalMaiden","win"
"Razor","Medusa","Lifestealer","Lina","Dazzle","lose"
"Earthshaker","Anti-Mage","LegionCommander","TemplarAssassin","Nature'sProphet","lose"
"CrystalMaiden","Abaddon","Windranger","Bloodseeker","Medusa","win"
"Terrorblade","PhantomAssassin","AncientApparition","DrowRanger","FacelessVoid","lose"
"SpiritBreaker","Lich","WraithKing","Anti-Mage","Tinker","win"
"Lina","Dazzle","Juggernaut","FacelessVoid","Pudge","lose"
"DarkSeer","Silencer","Alchemist","Tidehunter","TrollWarlord","win"
"NagaSiren","Ursa","BountyHunter","Huskar","DrowRanger","lose"
"Techies","Axe","PhantomAssassin","Slardar","Invoker","win"
"Invoker","Tusk","Spectre","Sven","Nature'sProphet","lose"
"Timbersaw","EarthSpirit","Riki","Slark","Pudge","win"
"Io","Riki","QueenofPain","NightStalker","SpiritBreaker","lose"
"Sniper","Rubick","Pudge","PhantomAssassin","Windranger","win"
"Alchemist","AncientApparition","Timbersaw","Invoker","PhantomLancer","lose"
"Earthshaker","PhantomAssassin","Silencer","TemplarAssassin","Axe","win"
"Bristleback","LegionCommander","Riki","Alchemist","Invoker","lose"
"PhantomAssassin","NagaSiren","Kunkka","Sniper","Broodmother","win"
"WraithKing","Silencer","Slardar","Phoenix","Juggernaut","win"
"FacelessVoid","TrollWarlord","OgreMagi","Morphling","LegionCommander","lose"
"Timbersaw","Brewmaster","Dazzle","EmberSpirit","BountyHunter","win"
"Mirana","DrowRanger","Clinkz","Morphling","Lion","lose"
"CrystalMaiden","Juggernaut","Kunkka","Nature'sProphet","DeathProphet","lose"
"SandKing","Magnus","Tinker","LegionCommander","FacelessVoid","win"
"Alchemist","Huskar","BountyHunter","LegionCommander","Riki","lose"
"Zeus","PhantomAssassin","StormSpirit","FacelessVoid","Razor","win"
"Riki","Pudge","LegionCommander","Ursa","Sniper","win"
"SpiritBreaker","Broodmother","DrowRanger","WinterWyvern","Sven","lose"
"Bristleback","Luna","BountyHunter","Omniknight","ShadowFiend","lose"
"Riki","EmberSpirit","Warlock","Sven","LegionCommander","win"
"WraithKing","Tusk","Rubick","PhantomAssassin","Windranger","lose"
"LegionCommander","Riki","EarthSpirit","OgreMagi","Bloodseeker","win"
"Slark","Doom","TrollWarlord","SkywrathMage","Warlock","lose"
"Invoker","FacelessVoid","Morphling","ShadowDemon","Pugna","win"
"Clinkz","Earthshaker","Lion","PhantomAssassin","EmberSpirit","win"
"Necrophos","Broodmother","LegionCommander","Juggernaut","NightStalker","lose"
"Warlock","SpiritBreaker","Necrophos","Sniper","PhantomLancer","lose"
"Lycan","Venomancer","Broodmother","Pudge","BountyHunter","win"
"Mirana","Lina","Slark","Huskar","Clinkz","win"
"PhantomAssassin","Undying","AncientApparition","FacelessVoid","Invoker","lose"
"Lina","DrowRanger","Ursa","Huskar","Rubick","lose"
"Oracle","LegionCommander","Sniper","Riki","PhantomAssassin","win"
"Sven","Lich","WraithKing","Slark","Riki","win"
"Tinker","Luna","Windranger","FacelessVoid","LegionCommander","lose"
"Timbersaw","Luna","VengefulSpirit","Slardar","Alchemist","win"
"Mirana","PhantomAssassin","undefined","BountyHunter","ArcWarden","lose"
"Alchemist","Weaver","Axe","Viper","LegionCommander","win"
"SandKing","QueenofPain","Luna","Ursa","CrystalMaiden","lose"
"Pudge","CentaurWarrunner","OgreMagi","PhantomAssassin","Axe","win"
"SkywrathMage","Mirana","Spectre","SpiritBreaker","DrowRanger","lose"
"Lifestealer","Zeus","Pudge","Slark","Juggernaut","lose"
"FacelessVoid","Sven","VengefulSpirit","PhantomAssassin","Sniper","win"
"BountyHunter","PhantomAssassin","Morphling","Omniknight","Tidehunter","lose"
"Windranger","Zeus","KeeperoftheLight","Rubick","Anti-Mage","win"
"Mirana","Lycan","Slark","Lion","Bloodseeker","win"
"FacelessVoid","PhantomLancer","Phoenix","AncientApparition","Pudge","lose"
"LegionCommander","Dazzle","Anti-Mage","Ursa","Enigma","win"
"Juggernaut","Sven","Oracle","Lion","Lifestealer","lose"
"ShadowShaman","Riki","Spectre","Sniper","Enigma","win"
"SandKing","Clinkz","BountyHunter","PhantomAssassin","DrowRanger","lose"
"StormSpirit","NyxAssassin","Nature'sProphet","PhantomLancer","OgreMagi","win"
"PhantomAssassin","Pudge","Tinker","Morphling","Lifestealer","lose"
"FacelessVoid","NightStalker","Ursa","Riki","Slark","win"
"Bloodseeker","WraithKing","Doom","TrollWarlord","ShadowFiend","lose"
"Pudge","Bristleback","PhantomAssassin","CrystalMaiden","WraithKing","win"
"Riki","Lifestealer","LegionCommander","Windranger","Lina","lose"
"Tinker","EmberSpirit","Magnus","Lina","Huskar","lose"
"Pudge","PhantomAssassin","Sven","Mirana","Riki","win"
"Beastmaster","Mirana","Enchantress","VengefulSpirit","DrowRanger","win"
"Weaver","Slark","Necrophos","Tiny","Huskar","lose"
"Gyrocopter","Abaddon","Riki","LoneDruid","PhantomAssassin","win"
"DrowRanger","LegionCommander","Lina","Windranger","Bloodseeker","lose"
"Terrorblade","Anti-Mage","ShadowDemon","SpiritBreaker","Pudge","win"
"Dazzle","LoneDruid","Axe","Medusa","Bloodseeker","lose"
"Slark","AncientApparition","Earthshaker","Lifestealer","Tinker","win"
"WraithKing","Ursa","Juggernaut","SpiritBreaker","Bloodseeker","lose"
"Pudge","Axe","Viper","ShadowShaman","Tusk","lose"
"WraithKing","StormSpirit","PhantomLancer","NightStalker","Undying","win"
"BountyHunter","Zeus","Omniknight","Ursa","WitchDoctor","lose"
"Juggernaut","Earthshaker","Axe","Anti-Mage","ShadowShaman","win"
"PhantomAssassin","Lina","Windranger","Axe","Rubick","lose"
"Nature'sProphet","Kunkka","Enigma","Necrophos","Sven","win"
"PhantomAssassin","Omniknight","Clinkz","Mirana","FacelessVoid","lose"
"Warlock","Anti-Mage","DragonKnight","AncientApparition","SpiritBreaker","win"
"Invoker","Techies","Tusk","Axe","Luna","win"
"Gyrocopter","Enigma","Mirana","Windranger","Timbersaw","lose"
"TreantProtector","Earthshaker","Slark","AncientApparition","Mirana","win"
"Invoker","Clinkz","SkywrathMage","Tusk","Rubick","lose"
"QueenofPain","Sniper","TrollWarlord","Luna","LegionCommander","lose"
"Rubick","NyxAssassin","Weaver","Jakiro","PhantomAssassin","win"
"Riki","OgreMagi","Pugna","Doom","Magnus","lose"
"Pudge","FacelessVoid","Silencer","QueenofPain","Enchantress","win"
"PhantomAssassin","Ursa","Sniper","StormSpirit","SpiritBreaker","win"
"Slark","Lifestealer","Axe","DrowRanger","Bristleback","lose"
"Lina","Warlock","Invoker","Nature'sProphet","BountyHunter","lose"
"Silencer","SandKing","NyxAssassin","Sniper","DarkSeer","win"
"Alchemist","Silencer","Invoker","NagaSiren","Gyrocopter","lose"
"ShadowShaman","Juggernaut","TrollWarlord","Tinker","Timbersaw","win"
"CrystalMaiden","Broodmother","Tinker","Visage","LegionCommander","win"
"CentaurWarrunner","Morphling","Disruptor","DrowRanger","SpiritBreaker","lose"
"ChaosKnight","ArcWarden","Weaver","NyxAssassin","Viper","win"
"Riki","WraithKing","Necrophos","PhantomAssassin","Bloodseeker","lose"
"ArcWarden","Sven","Bloodseeker","Puck","Riki","win"
"BountyHunter","Tiny","SandKing","EarthSpirit","WraithKing","lose"
"Zeus","Juggernaut","Nature'sProphet","Lycan","Silencer","lose"
"Weaver","Mirana","PhantomAssassin","Techies","Timbersaw","win"
"Clinkz","LegionCommander","Slark","Kunkka","Mirana","win"
"Invoker","Lifestealer","Juggernaut","Necrophos","PhantomAssassin","lose"
"NyxAssassin","Huskar","PhantomAssassin","Invoker","StormSpirit","lose"
"SkywrathMage","Doom","TemplarAssassin","Enigma","Puck","win"
"EmberSpirit","Invoker","Riki","WinterWyvern","ShadowShaman","win"
"Bane","Slark","PhantomAssassin","Anti-Mage","QueenofPain","lose"
"ShadowFiend","Omniknight","LegionCommander","CrystalMaiden","Riki","win"
"Pudge","Sniper","Slark","PhantomAssassin","OgreMagi","lose"
"Lycan","PhantomAssassin","Huskar","Necrophos","Lion","win"
"VengefulSpirit","Anti-Mage","Morphling","NyxAssassin","Pudge","lose"
"LegionCommander","Anti-Mage","WitchDoctor","Pudge","DarkSeer","win"
"Undying","Mirana","DrowRanger","Morphling","Dazzle","lose"
"Sniper","Windranger","DrowRanger","Luna","VengefulSpirit","win"
"Slark","Riki","Undying","Omniknight","Zeus","lose"
"ShadowDemon","Nature'sProphet","DrowRanger","Pudge","PhantomAssassin","lose"
"Lifestealer","CrystalMaiden","Slark","Lion","TrollWarlord","win"
"LegionCommander","Bane","SpiritBreaker","Kunkka","Clinkz","lose"
"OgreMagi","WitchDoctor","Sniper","DrowRanger","Alchemist","win"
"WinterWyvern","DragonKnight","Bloodseeker","Anti-Mage","SandKing","lose"
"Weaver","Lifestealer","Axe","Invoker","Rubick","win"
"SpiritBreaker","DragonKnight","Morphling","Jakiro","Tidehunter","lose"
"LegionCommander","Timbersaw","Earthshaker","Slark","Luna","win"
"Silencer","QueenofPain","Undying","Juggernaut","Enigma","win"
"Dazzle","DeathProphet","Timbersaw","LegionCommander","Earthshaker","lose"
"Riki","Invoker","Mirana","Huskar","Dazzle","lose"
"Timbersaw","Slark","FacelessVoid","Zeus","Luna","win"
"Mirana","Ursa","Riki","Lich","Juggernaut","win"
"SpiritBreaker","KeeperoftheLight","Pudge","PhantomAssassin","LegionCommander","lose"
"Huskar","Timbersaw","Rubick","Abaddon","WraithKing","win"
"OutworldDevourer","Windranger","Axe","Sven","WitchDoctor","lose"
"Bloodseeker","Huskar","Viper","EmberSpirit","Sven","lose"
"PhantomAssassin","VengefulSpirit","DrowRanger","SpiritBreaker","Invoker","win"
"Pudge","Terrorblade","DeathProphet","Gyrocopter","Dazzle","lose"
"EmberSpirit","WraithKing","Rubick","Earthshaker","Slark","win"
"Spectre","Timbersaw","Zeus","FacelessVoid","Invoker","win"
"Rubick","DrowRanger","Pudge","QueenofPain","Riki","lose"
"Pudge","ShadowDemon","WraithKing","Morphling","Riki","win"
"Necrophos","FacelessVoid","Disruptor","LegionCommander","Anti-Mage","lose"
"Techies","PhantomAssassin","FacelessVoid","Kunkka","Nature'sProphet","lose"
"Riki","LegionCommander","Juggernaut","Medusa","Alchemist","win"
"Zeus","Ursa","ShadowShaman","Warlock","SpiritBreaker","win"
"WraithKing","Viper","Bloodseeker","Pudge","Lich","lose"
"VengefulSpirit","Bristleback","Kunkka","Lifestealer","Anti-Mage","win"
"Sniper","NyxAssassin","Tinker","Rubick","FacelessVoid","lose"
"Razor","SandKing","Omniknight","Lycan","Alchemist","win"
"TemplarAssassin","Timbersaw","Huskar","AncientApparition","Venomancer","lose"
"Slardar","Bristleback","Mirana","Sven","Invoker","win"
"Ursa","PhantomAssassin","Lion","StormSpirit","LoneDruid","lose"
"DrowRanger","Riki","Invoker","Luna","Slardar","win"
"Slark","Omniknight","Pudge","Io","Bloodseeker","lose"
"Invoker","Dazzle","FacelessVoid","Riki","Sven","win"
"Phoenix","Kunkka","Meepo","SandKing","LegionCommander","lose"
"Lion","Morphling","FacelessVoid","Invoker","Slardar","win"
"Juggernaut","Riki","Sniper","Brewmaster","ShadowShaman","lose"
"DrowRanger","FacelessVoid","Lina","KeeperoftheLight","WraithKing","lose"
"QueenofPain","Pudge","Omniknight","Juggernaut","Slark","win"
"VengefulSpirit","SpiritBreaker","Juggernaut","Invoker","ShadowDemon","lose"
"Pudge","Beastmaster","ShadowFiend","DrowRanger","Kunkka","win"
"Invoker","ShadowDemon","WraithKing","Kunkka","Undying","win"
"FacelessVoid","Slark","Zeus","WitchDoctor","Riki","lose"
"Pudge","Medusa","CrystalMaiden","SpiritBreaker","Kunkka","win"
"Pugna","FacelessVoid","WraithKing","LegionCommander","Axe","lose"
"Tinker","Dazzle","SandKing","WraithKing","SpiritBreaker","win"
"Omniknight","Axe","Windranger","FacelessVoid","Invoker","lose"
"Axe","Tusk","Riki","Luna","Necrophos","lose"
"Windranger","Silencer","Clockwerk","LegionCommander","Invoker","win"
"Pudge","SkywrathMage","Invoker","ShadowFiend","Medusa","lose"
"Sven","Sniper","ShadowShaman","Juggernaut","Slardar","win"
"PhantomAssassin","Axe","Windranger","AncientApparition","Invoker","win"
"Bloodseeker","CrystalMaiden","Ursa","Pudge","SpiritBreaker","lose"
"ShadowFiend","Lifestealer","Rubick","Pudge","LegionCommander","lose"
"Nature'sProphet","PhantomAssassin","Slardar","Mirana","WinterWyvern","win"
"Lina","SandKing","Mirana","Phoenix","Morphling","lose"
"Nature'sProphet","Windranger","Dazzle","Spectre","PhantomLancer","win"
"Slark","LegionCommander","Riki","Clinkz","TrollWarlord","win"
"WraithKing","Sniper","BountyHunter","EmberSpirit","Leshrac","lose"
"Timbersaw","PhantomAssassin","Bane","Pudge","DrowRanger","lose"
"Sven","Zeus","Kunkka","Lion","CrystalMaiden","win"
"StormSpirit","Mirana","Lion","Doom","LegionCommander","lose"
"PhantomAssassin","Lycan","Nature'sProphet","Weaver","Slardar","win"
"Anti-Mage","Lion","Windranger","Riki","LegionCommander","win"
"Dazzle","Tinker","Batrider","Invoker","PhantomLancer","lose"
"QueenofPain","Mirana","Dazzle","Lifestealer","Weaver","win"
"LegionCommander","Enigma","Broodmother","Tiny","Invoker","lose"
"Tinker","Ursa","BountyHunter","PhantomAssassin","Axe","win"
"Jakiro","Anti-Mage","NagaSiren","undefined","undefined","lose"
"ShadowShaman","PhantomAssassin","Axe","BountyHunter","Kunkka","lose"
"Timbersaw","Slark","Silencer","Nature'sProphet","Riki","win"
"DrowRanger","Axe","undefined","PhantomAssassin","DragonKnight","win"
"Zeus","Juggernaut","Riki","Phoenix","Ursa","lose"
"AncientApparition","Weaver","Invoker","SandKing","Anti-Mage","win"
"LegionCommander","Timbersaw","Pudge","Mirana","Sniper","lose"
"Lifestealer","WraithKing","Meepo","ShadowFiend","Tiny","win"
"Bristleback","PhantomLancer","PhantomAssassin","Terrorblade","TrollWarlord","lose"
"Ursa","Tiny","BountyHunter","Alchemist","Jakiro","win"
"CentaurWarrunner","Slark","ShadowFiend","WitchDoctor","Rubick","lose"
"SkywrathMage","Earthshaker","Sniper","Dazzle","PhantomAssassin","win"
"Viper","Axe","PhantomLancer","Zeus","Undying","lose"
"FacelessVoid","Lion","WraithKing","Tusk","Riki","win"
"Viper","Pudge","Juggernaut","SpiritBreaker","ArcWarden","lose"
"Venomancer","Lina","Riki","Axe","Lion","lose"
"QueenofPain","Ursa","Spectre","Sniper","Huskar","win"
"WraithKing","Alchemist","Windranger","Tiny","Timbersaw","win"
"Batrider","ShadowFiend","FacelessVoid","Riki","Anti-Mage","lose"
"Enigma","Alchemist","Lion","FacelessVoid","Axe","win"
"NightStalker","Morphling","Necrophos","Io","Mirana","lose"
"Zeus","Bloodseeker","Pudge","Weaver","Anti-Mage","lose"
"Omniknight","SpiritBreaker","PhantomAssassin","Nature'sProphet","FacelessVoid","win"
"Riki","Mirana","Medusa","Sniper","OutworldDevourer","win"
"Invoker","LegionCommander","Slark","Necrophos","Juggernaut","lose"
"Omniknight","FacelessVoid","Mirana","Weaver","WinterWyvern","win"
"PhantomAssassin","Viper","LegionCommander","Timbersaw","Luna","lose"
"Kunkka","ShadowDemon","StormSpirit","Timbersaw","Sven","lose"
"Oracle","Mirana","Clinkz","OgreMagi","Bloodseeker","win"
"Disruptor","Bristleback","Leshrac","Huskar","ArcWarden","win"
"Ursa","Invoker","Io","Abaddon","Visage","lose"
"Lina","Warlock","Bristleback","Tinker","Sven","win"
"NyxAssassin","AncientApparition","Medusa","Windranger","Juggernaut","lose"
"undefined","undefined","undefined","undefined","undefined","win"
"undefined","undefined","undefined","undefined","undefined","lose"
"DrowRanger","Huskar","Windranger","LegionCommander","Zeus","win"
"Lina","ArcWarden","Pudge","Disruptor","Luna","lose"
"Mirana","Pudge","Nature'sProphet","Sven","TreantProtector","win"
"BountyHunter","Leshrac","LegionCommander","Kunkka","Weaver","lose"
"Bane","ShadowDemon","Pugna","Phoenix","PhantomAssassin","lose"
"Undying","Spectre","Morphling","TreantProtector","Riki","win"
"WraithKing","Timbersaw","Venomancer","Juggernaut","Riki","lose"
"Invoker","PhantomAssassin","Morphling","Lion","Enchantress","win"
"DrowRanger","Bane","Huskar","Nature'sProphet","EmberSpirit","lose"
"Slark","Techies","PhantomAssassin","Lifestealer","Lina","win"
"QueenofPain","Tiny","PhantomAssassin","Bloodseeker","Sniper","lose"
"LegionCommander","Sven","ShadowFiend","Tinker","Riki","win"
"FacelessVoid","Lich","Tidehunter","Mirana","LegionCommander","win"
"Axe","Lion","Luna","CrystalMaiden","DrowRanger","lose"
"BountyHunter","EmberSpirit","WraithKing","Timbersaw","CrystalMaiden","lose"
"Necrophos","Anti-Mage","Omniknight","Alchemist","Slark","win"
"Broodmother","StormSpirit","PhantomAssassin","AncientApparition","NightStalker","win"
"Doom","FacelessVoid","Invoker","Axe","Riki","lose"
"Disruptor","Bristleback","Terrorblade","ShadowDemon","Mirana","lose"
"Pudge","Invoker","Riki","BountyHunter","Juggernaut","win"
"DrowRanger","Viper","DragonKnight","Venomancer","WraithKing","lose"
"PhantomAssassin","WitchDoctor","FacelessVoid","Nature'sProphet","Kunkka","win"
"NyxAssassin","Windranger","Ursa","Sven","Sniper","win"
"DragonKnight","DrowRanger","VengefulSpirit","WraithKing","Necrophos","lose"
"ShadowShaman","LegionCommander","Windranger","Juggernaut","Morphling","lose"
"Zeus","Terrorblade","OutworldDevourer","Silencer","ShadowDemon","win"
"Zeus","PhantomAssassin","NightStalker","Gyrocopter","Tusk","lose"
"Sniper","Lina","WraithKing","Lion","Lifestealer","win"
"Timbersaw","ArcWarden","Riki","DrowRanger","VengefulSpirit","win"
